t Corriente FiltroCorriente
0,0065555572509765625 0,9637794122135075 0,0193559342587445
0,014215230941772461 0,5520168462172308 0,08001318788958316
0,026141643524169922 0,5398289742728966 0,16485830352227904
0,03311514854431152 0,7623982665486618 0,25411125510399873
0,042174577713012695 0,5565169835505234 0,34358149879722377
0,04915332794189453 0,5291411481063264 0,42165421208625975
0,05587053298950195 0,8147123630481887 0,4866460945675269
0,06381511688232422 0,5090780358287301 0,5428100405280657
0,07058238983154297 0,47251441999572746 0,581524910386274
0,08585977554321289 0,480202154606769 0,5984862776478229
0,09308075904846191 0,42057533494064153 0,5985104006933336
0,09963560104370117 0,34594805749687185 0,5839304724796825
0,11734127998352051 0,3376978057191687 0,5567947358147909
0,12549638748168945 0,3196972563859981 0,521594555613844
0,1344459056854248 0,3581359294412061 0,4839332463701699
0,14797091484069824 0,3618860438856166 0,4489767107464765
0,1555931568145752 0,3468855861079745 0,41918441346339286
0,16576600074768066 0,38682430494094666 0,3953724262277161
0,18046259880065918 0,4533888363292337 0,37994860733814284
0,1875300407409668 0,8246501663258767 0,3820755624270799
0,19963598251342773 0,5810802331614124 0,40664535756452097
0,20778203010559082 0,6026433912167729 0,4417409557548555
0,2157597541809082 0,5180783104953154 0,4750440091434504
0,22234749794006348 0,528578630939665 0,5017693012837601
0,22918057441711426 0,582392773216956 0,5219331820928834
0,24251651763916016 0,6420195928830836 0,5398389844695608
0,24957990646362305 0,8891521347697379 0,563297166378103
0,25729918479919434 0,5477042146061586 0,5926984886463684
0,26904940605163574 0,6446446729941709 0,6167448401542166
0,27689266204833984 0,6223314920499283 0,6320132804132964
0,2842373847961426 0,5208908963286233 0,6394388016800113
0,2921640872955322 0,48188970610675375 0,6359318008913815
0,3038504123687744 0,48526480910672326 0,6221589043223089
0,31276869773864746 0,7007088839381085 0,6065875179791571
0,32503294944763184 0,4933275551622059 0,595670123447634
0,33478569984436035 0,4070749229407636 0,5828793747198542
0,341172456741333 0,36751121555223243 0,5614906988040234
0,3509645462036133 0,5327037568285165 0,5363021897054724
0,36438918113708496 0,3294475539414655 0,5124587352613283
0,37470126152038574 0,5867054048280282 0,49171344934322353
0,3827323913574219 0,3157596362193671 0,4754313546001835
0,39728593826293945 0,43595080416272475 0,4600171722143447
0,40418052673339844 0,2958840296639912 0,4429710725646989
0,41141581535339355 0,3901994079409162 0,42492970138310154
0,41864609718322754 0,30788439588610494 0,4070215028109281
0,4333467483520508 0,2853837092196417 0,3887732980381772
0,44072961807250977 0,24300741599780265 0,3683649711370175
0,44842100143432617 0,2895088351084933 0,3469906164526757
0,4602360725402832 0,31032197027497177 0,32814852349164725
0,46703338623046875 0,3440730002746666 0,3148918859224335
0,4790942668914795 0,4119500717184973 0,30941930674195633
0,49248576164245605 0,41457515182958465 0,3128356314100957
0,500638484954834 0,43613830988494523 0,3235801247565977
0,5075585842132568 0,6742705771050143 0,3438627473960036
0,5150043964385986 0,46501419110690634 0,37442877366706173
0,5259203910827637 0,5492042603839229 0,40720277427604945
0,5334258079528809 0,4682017883846553 0,43631227880465323
0,5404553413391113 0,4942650837733085 0,45969373996626584
0,5471711158752441 0,7850864589373455 0,48278394508939837
0,5598158836364746 0,5942056337168492 0,5122036898621298
0,5664482116699219 0,5846428418836025 0,5413010648309231
0,5737576484680176 0,5771426129947813 0,5634859292372145
0,5847911834716797 0,5540794091616565 0,578498757919907
0,5940425395965576 0,5373913998840297 0,58629360321714
0,6004695892333984 0,8139623401593066 0,5932539826205516
0,608443021774292 0,5075779900509659 0,6037405949621386
0,619340181350708 0,48113968321787165 0,6083633836496285
0,6304202079772949 0,5465791802728356 0,6029531114703754
0,638521671295166 0,3356352427747429 0,5894038024607526
0,6494884490966797 0,31425959044160284 0,5641349944466523
0,6576590538024902 0,46501419110690634 0,5313124040210021
0,6658155918121338 0,2904463637195959 0,4984020509348297
0,6731774806976318 0,33957286294137395 0,46508167995092475
0,6862199306488037 0,28332114627521593 0,4315127017254289
0,693972110748291 0,3860742820520646 0,4012717977610397
0,7015342712402344 0,4513262733848079 0,37990272924367574
0,712526798248291 0,4822647175511948 0,37124621335917185
0,7200310230255127 0,675583117160558 0,3778739804042085
0,7277011871337891 0,45582641071810054 0,39774477633325
0,7367899417877197 0,5113281044953765 0,42068295572467296
0,7482020854949951 0,5295161595507675 0,44192684754815725
0,7558369636535645 0,5769551072725608 0,46317545930384096
0,7632598876953125 0,5295161595507675 0,4840381347324725
0,7707297801971436 0,5124531388286996 0,5016819017431646
0,7815251350402832 0,592330576494644 0,5158099402842404
0,789064884185791 0,6037684255500961 0,5296436498960455
0,795478105545044 1,0249062776573992 0,5526987756328691
0,8024911880493164 0,630394238105411 0,5890382845789751
0,817889928817749 0,5666422925504319 0,6223097273473235
0,8250718116760254 0,5531418805505539 0,6401856804865559
0,8315353393554688 0,8227751091036714 0,6503441971165481
0,8433914184570312 0,5152657246620075 0,6591203834621497
0,8511865139007568 0,4826397289956359 0,658713244854292
0,858475923538208 0,7558355662709433 0,6504494624097633
0,8660745620727539 0,5272660908841212 0,6435383672240856
0,8794591426849365 0,4228254036072879 0,6322582950028705
0,8866877555847168 0,4262005066072573 0,610364637987848
0,8931584358215332 0,5857678762169256 0,5846654314788567
0,9046549797058105 0,3693862727744377 0,560721448400916
0,9140775203704834 0,4006997283852657 0,5349688713364744
0,9214351177215576 0,3832616962187567 0,5066870173488878
0,9294486045837402 0,318572222052675 0,4776842554351697
0,9403791427612305 0,3076968901638844 0,44738203803742616
0,9471766948699951 0,46145158238471634 0,42003259770532625
0,9550127983093262 0,3755739616077151 0,40100669918284615
0,9619846343994141 0,39807464827417827 0,388937911206064
0,9733881950378418 0,746460280159917 0,388476427683788
0,9798929691314697 0,44251350444044313 0,4038375066071216
0,987156867980957 0,5028903469954527 0,42411317942249677
0,9937055110931396 0,8156498916592914 0,44851415005424783
1,005371332168579 0,5797676931058687 0,482638462647568
1,0136747360229492 0,6086435743278298 0,5176441036857169
1,0201334953308105 0,8767767571031831 0,5522104197974492
1,027082920074463 0,5364538712729271 0,5882332717529162
1,0389482975006104 0,6268316293832209 0,6158268832266327
1,0466914176940918 0,6080810571611683 0,6322164735944037
1,0547525882720947 0,6348943754387035 0,6417041572892453
1,0658891201019287 0,620831446272164 0,6464211118459553
1,0739634037017822 1,0054056825464646 0,6553966073933408
1,0815956592559814 0,641832087160863 0,6742451696965541
1,0879294872283936 0,700521378215888 0,692210328889971
1,0992248058319092 0,6365819269386883 0,7019371688765187
1,1071655750274658 0,686645954771569 0,705214853347391
1,1151375770568848 0,9954678792687764 0,7110220268424964
1,1227498054504395 0,6358319040498062 0,7241721022810671
1,137484073638916 0,6242065492721336 0,7324984739193448
1,1442577838897705 0,5687048554948576 0,7282579553788767
1,1520271301269531 0,6026433912167729 0,7145171001884698
1,1620163917541504 0,543954100161748 0,6948569006940853
1,1713483333587646 0,8636513565477462 0,6777245324356644
1,1782429218292236 0,5490167546617024 0,6689332886111979
1,184579849243164 0,5055154271065402 0,6591069691739424
1,197127103805542 0,5207033906064028 0,641644982228734
1,2048230171203613 0,4235754264961699 0,6184743714251311
1,2116162776947021 0,5983307596057009 0,5934172891610252
1,2196059226989746 0,3774490188299203 0,56979588301863
1,2314505577087402 0,36038599810785243 0,5432877341672648
1,2388489246368408 0,41288760032959987 0,51299065417286
1,2464725971221924 0,3348852198858608 0,48289699123062657
1,2574825286865234 0,31838471633045445 0,4529412408463794
1,2663748264312744 0,3005716727195044 0,42289332255840856
1,2741813659667969 0,2883838007751701 0,393908494687404
1,2805426120758057 0,34913565477462083 0,3683067419167204
1,295438289642334 0,6684578997161779 0,35553990228029186
1,3024156093597412 0,7333348796044802 0,3673795389056902
1,3105902671813965 0,4860148319956053 0,39810140058386323
1,3216891288757324 0,5445166173284096 0,431009235815821
1,331897258758545 0,543954100161748 0,4600469575257049
1,3394570350646973 0,4993277382732627 0,48452594598034576
1,3473341464996338 0,5231409649952697 0,5027891593754484
1,3630092144012451 0,8642138737144078 0,5225088725572232
1,3695123195648193 0,8385255897701956 0,5552406876428203
1,3848779201507568 0,5795801873836481 0,5943059566042354
1,393470048904419 0,5846428418836025 0,623479725229735
1,4023637771606445 0,9733422040467544 0,6467751815500251
1,4134068489074707 0,6508323618274484 0,6736665434226226
1,421370267868042 0,5542669148838771 0,6936167347422408
1,4301650524139404 0,938653645435957 0,7048765055350794
1,438176155090332 0,49088998077333906 0,7141657233044827
1,4451961517333984 0,49088998077333906 0,7111794653365369
1,4574906826019287 0,7352099368266853 0,6964743741940719
1,4694373607635498 0,4256379894405958 0,6790309896514891
1,4884724617004395 0,3841992248298593 0,6528727278571564
1,5006113052368164 0,35438581499679556 0,6147460899574047
1,5084729194641113 0,385511764885403 0,5706017372162446
1,5237631797790527 0,49576512955107277 0,5290099151799046
1,5320227146148682 0,34369798883022556 0,49439598881006475
1,5390684604644775 0,43932590716269415 0,4650647522204109
1,555070400238037 0,6768956572161016 0,4470360976778325
1,5632731914520264 0,4920150151066622 0,4454545809498332
1,5703647136688232 0,4708268684957427 0,4514681298710818
1,578545093536377 0,7582731406598101 0,4630785010775093
1,5933890342712402 0,5327037568285165 0,48393575698596003
1,600780963897705 0,529328653828547 0,5056927013854114
1,612900733947754 0,5229534592730491 0,5214850570974918
1,6257731914520264 0,563829706717124 0,5326804385368484
1,633162021636963 0,6662078310495316 0,5435981068782428
1,6415581703186035 0,9090277413251137 0,5632703776376224
1,6514816284179688 0,66920792260506 0,5939700747588194
1,6583924293518066 0,5810802331614124 0,6227499780211142
1,6649086475372314 0,9294658650471511 0,6466271949735016
1,6757214069366455 0,6253315836054567 0,6715574984603049
1,6854147911071777 0,5756425672170171 0,6889432164336751
1,6933062076568604 0,4764520401623585 0,6899975830339181
1,7008943557739258 0,44738865321817683 0,6749273388570822
1,712998628616333 0,4460761131626332 0,6475403745634012
1,7206201553344727 0,4190752891628773 0,6132754740544106
1,7275452613830566 0,6600201422162542 0,5810801051719321
1,741511583328247 0,42095034638508255 0,557132772637553
1,751143455505371 0,40557487716299934 0,5353266432207849
1,758164405822754 0,4050123599963378 0,5112153339101106
1,764728307723999 0,49239002655110325 0,4889859908601226
1,7763488292694092 0,31950975066377757 0,46977577007865196
1,785080909729004 0,28894631794183173 0,44824207702211405
1,7915501594543457 0,4605140537736137 0,4256941041604784
1,7987523078918457 0,42938810388500626 0,40995936280574036
1,8121337890625 0,4119500717184973 0,4017035397305561
1,8200101852416992 0,6243940549943541 0,4018485988468391
1,8305792808532715 0,476639545884579 0,41258548173777687
1,84122633934021 0,47307693716238897 0,42751314148524067
1,8646376132965088 0,5261410565507981 0,44188457176553575
1,879129409790039 0,6148312631611071 0,4585858175535813
1,888146162033081 0,5265160679952391 0,4782940606440268
1,8952655792236328 0,5492042603839229 0,49703713508111813
1,907242774963379 0,546766685995056 0,5127441905315604
1,9147272109985352 0,5752675557725762 0,526172427642439
1,9223387241363525 0,5516418347727897 0,5376817524113432
1,9316632747650146 0,686645954771569 0,5493705583895365
1,939990758895874 0,4308881496627705 0,5600471853652463
1,949286937713623 0,42451295510727255 0,5615273061107485
1,9562783241271973 0,462389110995819 0,5523584626800813
1,9640772342681885 0,40407483138523514 0,5373186336459036
1,9729993343353271 0,38082412182988984 0,5176730746982507
1,9807767868041992 0,3673237098300119 0,4942756338512002
1,9878194332122803 0,5100155644398328 0,4722080279691689
1,9963274002075195 0,31219702749717704 0,45425355062760925
2,013913869857788 0,29063386944181646 0,4348663278371953
2,020841121673584 0,29738407544175544 0,41141423756985673
2,0296518802642822 0,406512405774102 0,38926886297752056
2,045207977294922 0,34388549455244605 0,37300170311258984
2,0524444580078125 0,45732645649586473 0,363765764732847
2,0589892864227295 0,7383975341044343 0,3687249126405369
2,0657522678375244 0,46970183416241956 0,39056138419374087
2,074023723602295 0,5193908505508591 0,41731810180880935
2,084392547607422 0,5480792260505997 0,4422566575650768
2,0921642780303955 0,49295254371776487 0,4650688435214103
2,1001079082489014 0,5897054963835566 0,4849897224797015
2,1074533462524414 0,5272660908841212 0,5029810711856006
2,11549711227417 0,508703024384289 0,517351934618965
2,123115301132202 0,5591420636616108 0,5272597075962913
2,137080669403076 0,9767173070467239 0,5435486236806109
2,1455395221710205 0,5658922696615497 0,5721564194684139
2,152434825897217 0,6487697988830226 0,5999160615804277
2,1611337661743164 0,5970182195501571 0,6189405350039184
2,170074224472046 0,6461447187719352 0,6314067861227504
2,178097724914551 0,7329598681600391 0,6413428995467542
2,185575008392334 0,6783957029938659 0,6522359770063242
2,1943087577819824 0,6708954741050447 0,6622689725866179
2,2031242847442627 0,7235845820490128 0,6706054509221835
2,2113492488861084 0,7230220648823511 0,6791385893014745
